Index,OID,LOI,OBN,TID,SID,TDA,CRS,OBA,STC,OTP,Class
580,0,0,0,0,1,0,0,0,0,0,1
581,1,0,0,1,0,0,0,0,1,0,1
582,0,0,0,0,0,1,0,0,0,1,0
583,0,0,1,1,1,1,0,0,1,0,0
584,0,0,1,3,1,0,2,0,0,0,1
585,0,0,0,0,1,0,0,0,0,0,1
586,0,0,0,1,0,0,0,1,1,0,1
587,0,0,1,0,0,1,0,0,0,0,0
588,1,0,0,0,0,0,0,3,0,0,1
589,0,0,0,1,0,0,0,0,1,0,1
590,0,0,1,0,1,1,0,0,0,0,0
591,0,0,1,0,0,1,0,0,0,0,0
592,0,0,0,0,1,1,0,0,0,0,0
593,0,0,0,1,0,0,1,3,0,0,0
594,0,0,1,0,0,1,0,0,1,0,0
595,0,0,0,1,0,0,0,0,0,0,0
596,0,0,0,1,0,0,0,0,0,8,0
597,0,0,1,0,0,0,3,0,1,0,0
598,0,0,1,0,0,1,1,0,0,0,0
599,0,0,1,0,0,1,0,0,1,0,0
600,0,0,1,1,0,0,0,0,1,0,0
601,0,0,0,0,1,0,1,0,1,0,1
602,1,0,0,1,0,0,0,0,1,0,1
603,0,0,0,0,1,0,0,0,1,0,1
604,0,0,0,1,0,0,0,0,1,0,1
605,0,0,0,0,0,0,0,0,1,1,1
606,0,0,1,1,0,0,0,0,1,0,0
607,0,0,1,0,0,0,0,0,1,0,1
608,0,0,0,0,0,0,0,0,1,1,0
609,0,0,1,0,3,0,0,0,1,0,0
610,0,0,0,0,1,1,0,0,1,0,1
611,0,1,1,0,0,0,0,0,1,0,0
612,0,0,1,1,0,0,0,0,0,0,0
613,0,0,0,0,0,1,0,0,0,0,0
614,0,0,1,1,0,0,0,0,1,0,0
615,0,0,0,1,1,1,0,0,0,0,1
616,0,0,0,1,0,0,0,1,1,0,0
617,0,0,1,1,0,1,0,0,1,0,1
618,0,0,0,0,1,1,0,1,1,0,1
619,0,0,0,0,0,0,0,0,1,0,1
620,0,0,0,1,0,0,0,0,0,0,1
621,0,0,0,0,0,0,0,0,1,0,0
622,0,0,0,0,1,0,0,0,0,0,1
623,0,0,0,0,0,1,1,0,1,0,0
624,0,0,0,0,0,0,0,0,1,1,1
625,0,0,0,1,0,0,0,0,1,0,1
626,0,0,0,0,1,1,0,0,0,3,0
627,0,0,0,1,0,1,0,0,0,0,0
628,0,0,1,1,1,0,0,0,1,0,1
629,0,0,1,1,0,1,0,0,1,0,1
630,0,0,0,0,1,1,0,0,1,0,0
631,0,0,1,1,0,0,3,0,1,0,0
632,0,0,1,0,0,1,0,0,0,0,1
633,1,0,0,1,0,0,0,0,0,0,1
634,0,0,0,0,0,1,0,1,1,0,0
635,0,0,0,0,1,0,0,0,0,0,0
636,1,0,1,1,0,0,0,0,0,0,1
637,0,1,0,1,1,1,0,2,1,0,1
638,0,0,0,0,0,0,0,0,1,1,1
639,0,0,1,3,1,1,0,0,1,0,1
640,0,0,0,0,0,0,0,1,1,5,1
641,0,0,1,0,0,1,0,0,0,0,0
642,0,0,1,1,0,0,0,0,1,0,1
643,0,0,1,0,1,0,0,0,1,0,1
644,0,0,0,0,1,0,1,0,1,0,1
645,0,0,1,1,1,0,0,0,0,0,1
646,0,0,0,0,1,0,1,0,0,0,1
647,0,0,0,3,0,0,0,0,1,2,1
648,0,0,0,0,0,0,0,0,1,1,1
649,0,0,1,0,1,0,0,0,1,0,1
650,1,0,0,1,0,0,0,1,0,0,0
651,0,0,0,0,0,0,0,0,0,1,1
652,0,0,0,0,1,2,0,0,1,0,0
653,0,0,1,1,0,0,0,0,1,0,1
654,0,0,1,0,1,0,0,0,0,0,0
655,0,0,0,1,0,1,3,0,0,0,0
656,0,0,0,0,0,2,0,0,0,0,1
657,0,1,1,0,0,0,0,0,0,0,0
658,0,0,0,0,0,0,0,0,1,1,1
659,0,0,0,0,0,0,0,0,1,0,0
660,0,0,0,0,0,0,0,0,0,12,0
661,0,0,0,0,1,0,0,0,1,0,1
662,0,0,0,1,0,0,1,0,1,0,1
663,0,1,0,0,1,0,0,0,0,0,0
664,0,0,0,0,1,1,0,0,1,0,0
665,0,0,0,0,1,0,0,0,0,0,0
666,0,0,0,1,0,1,0,0,1,0,0
667,0,0,1,1,0,0,0,0,0,0,1
668,0,0,0,0,1,0,0,1,0,0,0
669,0,0,0,0,1,0,0,0,1,0,1
670,0,0,0,1,1,0,1,0,0,0,0
671,0,0,0,3,0,0,0,0,1,2,1
672,0,0,0,1,0,0,0,5,1,0,0
673,0,0,1,1,0,0,0,0,2,0,1
674,0,0,1,1,0,0,0,0,0,0,0
675,0,0,1,1,0,0,0,0,0,0,0
676,0,0,1,1,0,1,0,0,0,0,0
677,0,0,0,0,0,0,0,0,1,1,1
678,0,0,3,1,0,0,0,0,1,0,1
679,0,0,1,1,0,0,0,0,1,0,1
680,1,0,0,1,1,0,0,0,0,0,1
681,0,0,0,0,1,0,0,0,1,0,1
682,0,0,0,1,0,0,0,0,0,0,0
683,0,0,1,1,0,0,0,0,1,0,1
684,0,0,0,1,0,0,0,0,1,0,0
685,0,0,0,0,0,0,0,0,1,0,1
686,0,0,0,1,0,0,0,0,0,0,0
687,0,0,1,1,0,0,0,0,0,0,0
688,0,0,1,0,0,0,0,0,1,0,0
689,1,0,0,1,0,0,0,0,0,0,1
690,0,0,0,0,1,0,0,0,1,0,1
691,0,0,1,1,0,1,0,0,1,0,1
692,0,0,1,0,1,0,1,0,0,0,1
693,0,0,0,0,1,0,1,0,1,0,1
694,0,0,0,0,1,0,1,0,0,0,1
695,0,0,0,0,1,0,0,0,0,0,0
696,1,0,0,1,1,0,0,0,1,0,1
697,0,0,0,0,1,1,0,0,0,0,0
698,0,0,1,1,0,0,0,0,1,0,1
699,0,0,0,0,1,0,0,0,0,0,1
700,0,0,1,0,1,1,0,0,0,0,0
701,0,0,0,1,0,0,0,0,1,0,1
702,0,0,1,3,0,0,0,0,1,0,0
703,0,0,1,0,0,1,0,0,1,0,0
704,0,0,1,1,0,0,0,0,1,0,0
705,0,0,1,0,0,0,0,0,0,0,0
706,0,0,0,1,0,1,0,0,1,0,0
707,0,0,0,1,0,0,0,0,1,0,1
708,0,0,0,0,1,1,1,1,0,0,0
709,0,0,0,0,1,0,1,0,1,0,1
710,0,0,1,1,1,0,0,0,1,0,1
711,1,0,0,1,0,0,0,0,1,0,1
712,0,0,0,0,2,0,2,0,0,0,0
713,0,0,0,0,1,0,0,0,1,0,1
714,0,0,0,0,0,0,0,0,1,0,1
715,0,0,0,0,0,1,0,0,1,0,1
716,0,0,0,1,0,0,0,0,1,0,1
717,0,0,0,1,0,0,0,0,1,0,1
718,1,0,0,1,0,1,0,0,0,0,1
719,0,0,1,0,0,0,0,0,1,0,1
720,0,0,0,0,0,0,0,0,1,0,1
721,2,0,2,1,1,0,0,0,0,0,1
722,0,0,0,1,0,0,0,0,0,1,0
723,0,0,0,0,1,0,0,0,1,0,0
724,0,0,0,1,0,1,0,0,1,0,1
725,0,0,1,1,0,1,0,0,0,0,0
726,0,0,1,0,0,1,0,0,0,0,0
727,0,0,1,0,1,3,0,0,1,0,0
728,1,1,0,1,0,0,0,0,0,0,1
729,0,0,0,1,1,1,0,0,0,3,0
730,0,0,1,1,0,0,0,0,0,0,1
731,0,0,0,0,1,0,0,0,0,0,1
732,0,0,1,1,1,1,0,0,0,0,0
733,0,0,0,0,1,1,1,0,0,0,1
734,0,0,1,1,1,0,0,0,0,0,0
735,0,0,0,1,0,0,1,0,0,0,0
736,0,0,1,0,0,0,0,0,1,0,0
737,0,0,0,0,0,0,0,0,1,0,1
738,0,0,0,0,1,1,0,0,0,0,0
739,0,0,0,0,0,0,0,0,0,1,0
740,0,0,0,0,2,0,0,0,1,0,0
741,0,0,0,0,0,0,0,0,5,0,1
742,0,0,0,0,0,0,0,0,1,2,1
743,0,0,0,0,0,0,0,0,1,5,0
744,0,0,0,0,1,0,0,0,0,0,0
745,0,0,1,0,1,0,0,0,0,0,1
746,0,0,1,1,1,0,1,0,1,0,0
747,0,0,0,0,0,0,0,0,1,0,1
748,0,0,0,0,1,0,0,0,1,0,1
749,0,0,0,0,1,0,0,0,1,0,1
750,0,0,1,1,0,0,0,0,1,0,0
751,0,0,0,0,1,0,0,0,1,0,1
752,0,0,0,0,1,0,0,0,0,0,1
753,0,0,0,0,1,0,0,0,0,0,0
754,0,0,0,0,0,0,0,0,1,0,1
755,0,0,1,1,0,0,0,0,0,0,0
756,0,0,0,1,0,0,0,0,0,0,1
757,0,0,1,0,0,1,0,0,1,0,0
758,0,0,0,0,0,0,0,0,1,0,1
759,0,0,1,1,0,0,1,0,1,0,1
760,0,0,0,0,0,0,0,0,0,0,0
761,0,0,0,1,0,0,0,0,1,0,1
762,1,0,0,1,0,0,0,0,0,0,0
763,0,0,0,1,0,0,0,0,1,0,1
764,0,0,1,0,1,1,0,0,0,0,0
765,0,0,0,0,1,1,0,0,1,0,0
766,0,0,0,0,1,0,0,1,1,0,1
767,0,0,1,1,0,1,0,0,1,0,0
768,0,0,1,1,0,1,0,0,0,0,0
769,0,0,1,0,0,1,0,0,1,0,0
770,0,0,0,0,0,0,0,0,1,0,1
771,0,0,1,0,0,0,0,0,1,0,0
772,0,0,1,0,0,1,1,0,0,0,0
773,0,0,0,1,0,0,0,0,1,0,0
774,0,0,0,0,0,0,0,0,1,0,0
775,0,0,0,1,0,0,0,0,0,0,1
776,0,0,1,0,0,1,0,0,1,0,0
777,1,0,0,1,0,0,0,0,1,0,1
778,0,0,0,0,1,0,0,0,1,0,1
779,0,0,1,0,1,0,0,0,0,0,0
780,0,0,1,1,0,0,0,0,0,0,0
781,0,0,0,0,1,0,1,0,1,0,1
782,0,0,0,0,0,0,0,0,1,1,1
783,0,0,1,0,1,0,1,0,1,0,1
784,0,0,0,5,0,0,0,0,1,0,1
785,0,0,1,1,0,0,0,0,1,2,1
786,0,0,0,0,1,0,0,0,1,0,0
787,0,0,1,1,0,0,0,0,0,0,1
788,0,0,0,0,1,1,1,0,0,0,0
789,0,1,0,0,0,1,0,0,0,0,0
790,0,0,0,0,1,0,0,0,1,0,1
791,0,0,1,0,1,1,0,0,0,0,0
792,0,0,0,1,0,0,0,0,0,0,0
793,0,1,0,0,1,1,0,0,0,0,1
794,0,0,1,0,1,1,0,0,0,0,1
795,0,0,1,1,0,1,0,0,0,0,0
796,0,0,0,1,0,1,1,2,1,0,0
797,0,0,0,0,0,0,0,0,1,0,1
798,0,0,0,1,1,0,0,0,0,0,1
799,0,0,1,1,1,0,1,0,1,0,0
800,0,0,0,1,0,0,0,0,1,0,1
801,0,0,0,1,0,0,0,0,1,0,1
802,0,0,0,0,1,0,0,0,0,0,0
803,0,0,1,1,0,0,0,0,0,0,0
804,1,0,0,1,1,1,0,0,0,0,0
805,1,0,0,1,1,1,0,0,1,0,0
806,0,0,0,1,0,1,0,0,0,1,0
807,0,0,0,0,0,0,0,0,0,4,0
808,1,0,1,0,0,1,0,0,1,0,0
809,0,0,1,1,0,1,0,0,1,0,0
810,1,0,0,1,0,0,0,0,1,0,1
811,0,0,0,1,0,1,2,2,1,0,0
812,0,0,0,0,0,0,0,0,1,2,1
813,1,0,0,1,0,0,0,0,1,0,1
814,0,0,0,0,0,0,0,0,1,1,1
815,0,0,0,1,0,0,0,0,1,1,0
816,0,0,1,0,0,1,0,0,0,0,0
817,1,0,0,1,0,1,0,0,1,1,0
818,1,0,0,2,0,0,0,0,0,0,0
819,1,0,0,1,0,0,0,0,1,2,0
820,1,0,0,1,0,1,0,1,1,0,0
821,1,0,0,1,0,0,0,1,0,0,0
822,0,0,0,0,0,1,0,0,1,0,0
823,1,0,0,0,0,0,0,0,1,0,0
824,1,0,0,0,0,1,0,0,0,0,0
825,0,0,0,1,0,0,0,0,1,0,0
826,2,0,0,1,0,0,0,0,1,0,0
827,0,0,1,0,0,1,0,0,1,0,0
828,1,0,0,0,0,0,0,0,1,0,0
829,1,0,0,0,0,0,0,0,0,0,0
830,1,0,1,0,0,0,0,0,1,0,0
831,1,0,1,0,0,0,0,0,1,0,0
832,1,0,1,1,0,2,0,0,2,0,1
833,0,0,1,0,1,1,0,0,0,2,0
834,0,0,0,1,0,0,0,0,2,1,1
835,1,0,0,1,0,0,0,0,0,2,1
836,1,0,0,1,0,0,0,0,0,1,0
837,1,0,0,1,0,1,0,0,0,0,0
838,1,0,0,1,0,0,0,0,0,1,0
839,0,0,0,1,0,0,0,0,1,0,0
840,3,0,0,0,0,0,0,0,1,0,0
841,1,0,1,1,0,1,0,0,0,0,0
842,0,0,0,0,0,0,0,0,1,3,1
843,1,0,0,0,0,0,0,0,1,0,0
844,0,0,0,0,0,0,0,0,1,1,1
845,1,0,0,0,0,0,0,0,1,0,1
846,1,0,0,1,0,0,0,0,1,0,0
847,0,0,0,0,0,0,0,0,1,3,0
848,0,0,1,0,1,0,0,0,1,0,0
849,0,0,0,0,0,0,0,0,2,1,0
850,0,0,0,0,0,0,0,0,1,0,1
851,0,0,0,0,0,0,0,0,1,2,1
852,1,0,0,1,0,1,0,1,1,0,0
853,1,0,0,1,0,1,0,0,0,0,1
854,0,0,1,0,0,0,0,0,1,0,1
855,0,0,0,0,0,0,0,0,1,3,1
856,1,0,0,0,0,1,0,1,0,0,0
857,1,0,1,0,1,1,0,0,1,0,0
858,1,0,0,1,0,0,0,0,1,0,0
859,1,0,0,1,0,0,0,0,0,3,1
860,1,0,0,0,1,1,0,0,0,0,0
861,1,0,0,1,0,1,0,0,1,0,0
862,0,0,1,0,0,0,0,0,1,5,0
863,0,0,1,0,1,1,0,0,1,0,0
864,0,0,1,0,0,1,0,0,1,0,0
865,1,0,0,0,0,0,0,0,1,0,1
866,1,0,0,1,1,1,0,0,1,0,1
867,1,0,0,1,0,0,0,0,1,0,0
868,0,0,0,0,0,0,0,0,1,5,0
869,1,0,1,0,1,2,0,0,1,0,0
870,0,0,1,0,0,1,0,0,1,0,0
871,0,0,1,0,1,0,0,0,1,0,1
872,0,0,1,0,1,0,0,1,1,0,0
873,0,0,0,0,0,0,0,0,1,3,0
874,0,0,1,0,1,0,0,1,1,0,1
875,0,0,0,0,1,0,0,0,1,0,0
876,0,0,0,0,0,0,0,0,1,1,1
877,1,0,0,0,0,0,0,0,1,0,1
878,0,0,1,1,0,0,0,0,1,0,0
879,0,0,0,0,0,0,0,0,1,2,1
880,0,0,0,1,0,0,0,1,1,0,1
881,0,1,0,2,0,0,0,0,1,5,1
882,0,0,0,0,1,0,1,0,1,5,1
883,0,0,0,0,0,1,0,0,1,1,0
884,0,0,1,0,1,0,1,0,1,0,1
885,0,1,0,0,0,0,0,0,0,1,1
886,0,0,1,0,0,0,0,0,1,0,0
887,0,1,0,0,0,0,0,0,1,0,1
888,0,0,1,0,0,0,0,0,1,0,0
889,0,1,0,1,1,0,0,0,1,0,1
890,0,0,0,0,1,0,1,0,1,0,1
891,0,0,0,0,1,0,0,0,1,0,1
892,0,0,0,0,1,0,1,5,1,0,1
893,0,0,0,1,0,0,0,0,1,0,1
894,0,0,0,0,1,0,1,0,0,0,1
895,0,0,0,0,1,0,0,0,1,0,1
896,0,0,0,0,1,1,1,0,0,0,1
897,0,1,1,0,0,0,0,0,1,0,1
898,0,0,0,1,0,0,0,0,1,0,1
899,0,0,0,0,0,0,0,0,1,0,1
900,0,0,0,0,1,0,1,0,0,5,1
901,0,1,0,0,0,0,0,0,1,0,1
902,0,0,0,0,1,1,1,0,0,0,1
903,0,1,0,0,0,0,1,0,1,0,1
904,0,0,1,0,1,0,1,0,1,0,1
905,0,0,0,0,3,0,0,0,0,0,0
906,0,0,2,0,2,0,0,0,0,0,0
907,0,0,1,0,2,0,0,0,0,0,0
908,0,0,1,0,2,0,1,0,2,0,0
909,0,0,0,0,0,0,0,0,0,0,0
910,0,0,0,1,0,1,0,0,1,0,0
911,0,0,1,0,0,0,1,0,1,0,0
912,0,0,1,0,0,0,0,0,1,0,0
913,0,0,0,0,0,0,0,0,0,1,0
914,0,0,1,0,0,0,1,0,1,0,0
915,0,0,0,0,0,0,0,0,1,0,0
916,0,0,0,0,0,0,0,0,1,0,0
917,1,1,1,1,0,1,0,0,1,0,0
918,0,0,1,0,0,1,1,0,1,0,0
919,0,0,1,0,0,1,0,0,1,0,0
920,0,0,1,1,0,0,0,0,0,0,0
921,0,0,1,0,1,0,0,0,0,0,0
922,0,0,0,1,0,0,0,0,1,0,0
923,0,0,0,0,0,0,0,0,1,0,0
924,0,0,0,0,0,0,0,0,1,0,1
925,0,0,0,1,0,0,0,0,1,0,0
926,0,0,0,0,1,0,1,0,0,0,0
927,0,0,1,1,0,0,0,0,1,0,0
928,0,0,1,1,0,0,0,0,0,0,0
929,0,0,1,0,0,1,0,0,1,0,0
930,0,0,0,0,0,0,0,0,1,0,1
931,0,1,0,0,0,0,0,0,0,1,0
932,1,0,0,1,0,1,0,0,0,0,0
933,0,0,0,0,0,0,0,0,0,1,0
934,0,0,0,0,0,1,0,0,0,0,0
935,0,0,0,0,0,0,0,0,1,0,0
936,0,0,0,1,0,3,0,0,0,0,0
937,0,0,1,1,0,1,0,0,1,1,0
938,1,0,0,1,0,0,0,0,0,0,0
939,0,0,0,1,0,0,0,0,0,0,0
940,1,0,0,1,0,0,0,0,0,0,0
941,1,2,0,0,0,0,0,0,0,0,1
942,0,0,0,0,1,0,1,0,1,0,1
943,0,0,0,0,1,0,0,0,1,1,0
944,0,0,0,0,1,0,2,0,0,1,0
945,0,0,0,0,1,0,1,0,0,0,0
946,1,1,0,0,0,0,0,0,0,1,1
947,0,0,1,0,1,1,1,0,1,0,0
948,1,0,0,1,0,0,0,0,0,0,0
949,0,1,1,0,0,0,0,0,0,0,0
950,0,0,1,0,0,0,0,0,1,0,0
951,1,0,1,1,0,1,0,0,0,0,0
952,1,0,1,1,0,0,1,0,1,0,0
953,1,0,1,1,1,0,0,0,0,0,0
954,0,0,0,0,1,0,1,0,0,0,0
955,0,1,0,0,0,2,0,0,0,0,1
956,0,0,1,0,0,0,0,0,1,0,0
957,0,0,1,0,0,0,0,0,1,0,1
958,0,0,0,0,0,0,0,0,0,1,1
959,1,1,0,0,0,0,0,0,0,0,0
960,1,0,0,1,0,0,0,0,1,0,0
961,1,0,0,1,0,1,0,0,0,0,1
962,1,0,0,1,0,1,0,0,1,0,0
963,0,0,0,0,0,0,0,0,0,1,1
964,1,0,1,1,0,0,0,0,0,0,1
965,0,0,0,0,0,0,0,0,1,1,1
966,0,0,1,0,0,0,1,0,1,0,0
967,1,1,0,0,0,0,0,0,0,0,0
968,0,0,1,0,0,0,3,0,0,0,0
969,0,0,0,0,0,0,2,0,0,0,1
970,1,0,0,0,0,0,2,0,1,0,0
971,1,0,0,0,0,0,1,1,1,0,0
972,0,0,0,0,0,0,0,0,1,0,1
973,0,0,1,0,0,0,1,0,1,0,0
974,0,0,1,1,0,0,0,0,1,0,1
975,1,0,0,1,1,0,0,0,1,0,0
976,0,0,1,1,0,0,0,0,0,0,1
977,1,0,0,1,0,0,0,0,1,0,1
978,0,0,1,0,0,0,1,0,0,0,0
979,0,0,0,0,0,0,1,1,1,0,1
980,0,0,1,0,0,0,5,0,0,0,0
981,0,0,1,0,0,0,0,0,1,0,0
982,1,0,0,1,0,0,0,0,1,0,0
983,1,0,0,1,1,0,0,0,0,0,0
984,0,0,0,0,0,0,0,0,0,0,1
985,1,0,0,1,0,1,0,0,1,0,0
986,1,0,0,1,0,0,0,0,0,0,0
987,0,0,0,0,0,1,0,0,0,0,0
988,1,0,0,1,0,0,0,0,1,0,0
989,0,0,0,0,0,0,0,0,1,0,0
990,1,0,0,1,0,1,0,0,0,0,0
991,1,0,1,1,0,0,0,0,0,0,0
992,1,0,0,0,0,0,0,0,0,1,0
993,1,0,0,0,0,0,1,0,1,0,0
994,1,0,0,1,0,0,0,0,1,0,0
995,1,0,0,1,0,0,0,0,1,0,0
996,1,0,0,1,0,0,0,0,1,0,0
997,0,0,0,0,0,1,0,0,1,0,0
998,1,0,0,0,0,0,0,0,1,0,0
999,0,0,1,0,1,1,0,0,1,0,1
1000,1,0,0,1,1,0,0,0,1,0,0
1001,1,0,0,1,1,1,0,0,0,0,0
1002,0,0,0,0,1,0,0,0,1,0,0
1003,0,0,0,1,0,0,0,0,0,0,1
1004,1,0,0,1,1,1,0,0,1,0,1
1005,1,0,0,1,1,0,1,0,1,0,1
1006,0,0,1,0,1,1,0,0,0,0,1
1007,1,0,1,1,0,1,0,0,1,0,0
1008,0,0,1,0,1,0,0,0,0,0,0
1009,1,0,1,0,1,1,0,0,1,0,0
1010,0,0,0,0,0,0,0,0,1,2,1
1011,1,0,1,0,1,1,1,0,1,0,0
1012,0,0,1,0,0,0,0,0,1,0,1
1013,1,0,1,0,0,0,0,0,1,0,0
1014,1,0,0,1,0,1,0,0,0,0,0
1015,0,0,1,1,0,0,0,0,0,0,0
1016,0,0,0,1,0,0,0,0,1,0,0
1017,0,0,1,1,0,0,0,0,1,0,0
1018,0,0,0,1,0,0,0,0,0,0,0
1019,0,0,1,1,1,1,0,0,0,0,1
1020,0,0,1,1,0,1,0,0,0,0,0
1021,2,0,0,1,0,0,0,0,1,0,0
1022,1,0,0,1,1,0,0,0,0,0,0
1023,0,0,1,0,0,1,1,0,1,0,0
1024,0,0,1,1,0,0,0,0,0,0,0
1025,0,0,1,1,0,0,0,0,0,0,0
1026,0,0,1,0,1,1,1,0,1,0,0
1027,0,0,1,1,0,0,0,0,0,0,0
1028,1,0,1,1,0,0,0,0,0,0,0
1029,0,0,1,1,1,1,0,0,0,0,0
1030,1,0,0,1,1,0,0,0,0,0,0
1031,1,0,1,1,0,1,0,0,0,0,0
1032,0,0,1,1,0,0,1,0,0,0,0
1033,0,0,1,1,0,0,0,0,1,0,0
1034,1,0,1,1,0,1,0,0,0,0,0
1035,0,0,1,1,0,0,0,0,1,0,0
1036,1,0,0,1,0,0,1,0,0,0,0
1037,1,0,0,0,0,0,3,0,1,0,0
1038,1,0,0,1,0,1,1,0,0,0,0
1039,0,0,0,0,0,0,2,0,0,0,0
1040,1,0,1,0,0,0,0,0,1,0,0
1041,1,0,1,1,0,1,0,0,1,0,0
1042,0,0,1,1,0,0,0,0,0,0,0
1043,0,0,0,1,0,0,4,0,0,0,0
1044,0,0,0,1,0,0,1,0,0,0,0
1045,0,0,1,1,0,0,0,0,1,0,0
1046,0,0,3,1,1,0,2,0,0,0,0
1047,0,0,1,1,0,1,0,0,1,0,0
1048,0,0,1,1,0,0,0,0,0,0,0
1049,0,0,1,1,0,0,0,0,0,0,0
1050,1,0,1,1,0,0,0,0,0,0,0
1051,0,0,0,1,0,0,0,0,1,0,1
1052,1,0,0,1,0,1,0,0,0,0,0
1053,1,0,1,1,0,0,0,0,1,0,0
1054,1,0,1,0,1,0,0,0,0,0,0
1055,1,0,1,0,0,1,0,0,0,0,0
1056,1,0,1,0,1,0,0,0,0,0,0
1057,1,0,0,1,1,0,0,0,0,0,0
1058,0,0,1,0,0,1,0,0,1,0,1
1059,0,0,1,0,0,1,1,0,1,0,0
1060,0,0,0,1,0,0,1,0,1,0,0
1061,0,0,0,1,0,0,1,0,1,0,0
1062,1,0,0,0,0,0,0,0,1,0,1
1063,1,0,0,1,0,1,0,0,0,0,0
1064,1,0,0,1,0,0,0,1,0,0,0
1065,0,0,1,3,0,0,0,0,1,0,0
1066,1,0,0,0,0,1,0,0,0,0,1
1067,0,0,1,0,1,1,0,0,1,0,0
1068,0,0,1,0,0,0,1,0,1,0,0
1069,1,0,1,1,0,1,0,0,1,0,0
1070,1,0,0,1,1,0,0,0,0,0,1
1071,0,0,1,1,0,1,1,0,0,0,0
1072,0,0,1,3,1,0,0,0,1,0,0
1073,0,0,1,1,0,0,0,0,0,0,0
1074,0,0,1,0,0,1,0,0,1,0,0
1075,0,0,1,0,0,1,0,0,1,0,1
1076,1,0,0,0,0,0,0,0,1,0,1
1077,0,0,1,0,0,1,0,0,0,1,0
1078,0,0,1,1,1,1,1,0,1,0,1
1079,1,0,0,0,0,0,0,0,1,0,0
1080,1,0,1,0,0,1,0,0,1,0,0
1081,1,0,1,0,0,1,0,0,1,0,0
1082,1,0,1,0,1,1,0,0,0,0,0
1083,1,0,1,0,0,1,0,0,1,0,0
1084,0,0,1,0,0,1,2,0,1,0,0
1085,0,0,1,0,0,1,0,0,1,0,0
1086,0,0,0,0,0,0,0,0,1,2,1
1087,0,0,1,0,0,0,0,0,1,0,0
1088,0,0,1,1,0,0,0,0,0,0,0
1089,1,0,0,1,0,0,0,0,0,0,1
1090,0,0,1,0,0,1,0,0,1,0,0
1091,0,0,1,0,0,1,0,0,1,0,0
1092,1,0,1,0,1,1,0,0,1,0,0
1093,1,0,1,1,1,1,0,0,1,0,0
1094,1,0,1,0,1,0,1,0,0,0,0
1095,0,0,1,1,0,0,0,0,0,0,1
1096,0,0,1,1,1,1,0,0,0,0,0
1097,1,0,1,0,1,1,0,0,1,0,1
1098,1,0,1,1,1,1,0,0,1,0,0
1099,1,0,1,0,0,1,1,0,0,0,0
1100,1,0,0,1,1,0,0,0,0,0,0
1101,1,1,1,2,0,0,0,0,0,0,0
1102,1,1,1,2,0,0,0,0,0,0,0
1103,1,0,1,1,0,1,0,0,0,0,0
1104,0,0,1,0,0,0,0,0,1,0,0
1105,1,0,1,1,0,1,1,0,0,0,0
1106,0,0,1,0,0,1,1,0,0,0,0
1107,0,0,1,0,0,1,1,0,0,0,0
1108,1,0,0,0,0,0,0,0,0,1,0
1109,0,0,1,0,0,0,0,0,1,0,0
1110,1,0,1,1,0,0,0,0,0,0,0
1111,1,0,1,0,0,1,0,0,1,0,0
1112,1,0,1,1,0,0,0,0,0,0,0
1113,0,0,1,0,0,0,0,0,1,0,1
1114,0,0,1,0,0,1,0,0,1,0,0
1115,1,0,1,0,0,1,0,0,1,0,1
1116,1,0,1,0,0,0,0,0,1,0,0
1117,0,0,0,0,0,0,0,1,1,0,1
1118,0,0,2,0,0,0,0,0,1,0,1
1119,0,0,1,0,0,1,0,0,1,0,0
1120,1,0,1,3,1,0,0,0,1,0,0
1121,1,0,0,0,0,0,0,0,1,2,0
1122,0,0,0,1,0,0,0,0,1,0,0
1123,0,0,1,0,1,1,0,0,0,0,0
1124,0,0,1,1,1,1,0,0,1,0,0
1125,0,0,1,1,0,0,0,0,1,0,1
1126,1,0,0,0,0,0,0,0,1,0,1
1127,1,0,0,0,0,0,0,0,0,0,1
1128,1,0,1,0,1,1,0,0,1,0,0
1129,0,0,1,1,0,1,0,0,1,0,0
1130,0,0,1,0,0,0,0,0,1,0,0
1131,1,0,1,1,0,1,0,0,1,0,0
1132,1,0,1,0,1,1,0,0,0,0,0
1133,1,0,1,1,0,1,0,0,0,0,0
1134,1,0,0,3,0,2,0,0,1,0,1
1135,1,0,1,0,1,1,0,0,1,0,1
1136,0,0,1,0,1,0,0,0,1,0,0
1137,0,0,0,1,0,1,0,0,0,3,0
1138,1,0,1,1,1,2,0,0,1,0,1
1139,1,0,0,1,1,0,0,0,0,0,0
1140,1,0,0,1,1,0,0,0,1,0,1
1141,0,0,1,1,0,1,0,0,1,0,0
1142,0,0,1,1,0,0,0,0,1,0,0
1143,1,0,1,1,0,1,0,0,1,0,0
1144,0,0,1,0,0,1,0,0,1,0,0
1145,0,0,1,1,0,0,0,0,1,0,1
1146,0,0,1,0,1,1,0,0,1,0,0
