Index,OID,LOI,OBN,TID,SID,TDA,CRS,OBA,STC,OTP,Class
580,0,0,0,1,0,0,0,0,0,1,0
581,0,0,0,1,0,0,0,0,1,1,1
582,0,0,0,1,0,0,0,0,0,0,0
583,0,0,1,1,0,0,0,0,0,1,0
584,1,1,0,1,0,0,1,0,0,0,1
585,0,0,0,0,0,0,0,0,1,0,1
586,0,0,0,1,0,0,0,1,0,1,1
587,0,0,0,0,0,0,0,0,0,0,0
588,0,0,0,0,0,0,0,7,0,0,0
589,0,0,0,1,0,0,0,0,1,1,1
590,0,0,0,1,0,0,0,0,0,1,0
591,0,0,0,0,0,1,0,0,0,0,0
592,0,0,0,1,0,1,0,0,0,0,0
593,2,0,0,1,0,0,0,4,0,0,0
594,0,0,0,1,0,0,0,1,0,0,0
595,0,0,0,1,0,0,0,0,0,1,0
596,0,0,0,0,0,0,10,0,0,0,0
597,0,0,1,1,0,0,1,1,1,0,1
598,0,0,0,1,0,0,0,0,0,1,0
599,0,0,1,1,0,0,0,0,0,0,0
600,1,0,1,1,0,0,0,0,0,0,0
601,3,0,0,1,0,0,0,0,1,2,1
602,1,0,0,1,0,0,0,0,1,0,1
603,0,0,0,1,0,0,0,0,0,1,1
604,0,0,1,1,0,0,0,0,0,1,0
605,2,1,1,1,0,0,0,0,0,1,0
606,0,0,0,1,0,0,0,0,0,1,0
607,0,0,1,1,0,0,0,0,0,1,1
608,0,1,0,0,0,0,0,0,0,1,0
609,0,0,0,0,0,0,0,0,0,1,0
610,0,0,1,1,1,0,0,0,0,1,0
611,1,1,0,1,0,0,0,0,0,1,0
612,0,0,1,0,0,0,0,0,0,1,1
613,0,0,0,0,0,0,0,0,0,1,0
614,0,0,0,1,0,0,0,0,0,1,0
615,1,1,0,2,0,0,0,0,0,0,1
616,0,0,0,1,0,0,0,0,0,1,0
617,0,0,0,1,0,0,0,0,1,1,1
618,0,0,1,1,0,1,0,0,1,1,0
619,1,1,0,1,0,0,0,0,1,0,1
620,0,0,0,1,0,0,0,0,0,0,0
621,0,0,0,1,0,0,0,0,0,0,0
622,1,1,0,0,0,0,0,0,1,0,1
623,0,0,0,0,0,1,0,0,0,1,0
624,2,0,0,1,0,0,0,0,0,1,0
625,0,0,0,1,0,0,0,2,0,0,0
626,0,0,0,2,1,1,0,0,0,1,0
627,0,0,0,1,0,0,0,0,0,1,0
628,1,1,0,1,0,0,0,0,1,0,1
629,0,0,0,1,0,0,0,0,0,1,0
630,0,0,0,1,0,1,0,0,0,1,0
631,0,0,0,1,0,0,0,0,0,1,0
632,0,0,0,1,0,0,0,0,0,0,0
633,1,1,0,1,0,0,0,0,1,0,0
634,0,0,0,0,0,1,1,0,0,0,0
635,0,0,0,1,0,0,0,0,0,0,0
636,1,0,0,1,0,0,0,0,0,1,1
637,0,1,0,0,0,0,0,0,0,1,1
638,0,0,2,2,0,0,0,0,0,1,1
639,2,1,0,1,0,0,0,0,0,0,1
640,1,0,0,1,0,0,0,0,1,1,1
641,1,1,1,1,0,0,0,0,0,0,0
642,0,0,1,1,0,0,2,0,1,1,1
643,0,0,1,1,0,0,0,0,1,0,1
644,0,0,0,1,0,0,0,0,1,1,1
645,0,0,0,1,0,0,0,0,1,2,1
646,0,0,0,1,0,0,0,0,1,0,1
647,0,0,0,0,0,0,0,0,0,0,1
648,0,0,2,0,0,0,0,0,0,3,0
649,1,0,1,1,1,0,0,0,0,1,1
650,1,0,0,1,0,0,0,0,0,0,0
651,2,1,0,1,0,0,0,0,0,1,0
652,0,0,0,2,1,1,1,0,0,2,0
653,2,0,1,1,0,0,0,0,1,0,1
654,0,0,1,1,1,0,0,0,0,0,0
655,0,0,0,1,0,0,0,0,0,1,0
656,0,0,0,1,0,2,0,0,0,0,0
657,0,0,0,0,0,0,0,0,0,1,0
658,1,0,0,0,0,0,0,0,0,2,1
659,2,0,0,1,0,0,0,0,0,1,0
660,3,0,2,1,0,0,0,0,0,2,0
661,0,0,1,0,0,0,1,0,1,0,1
662,0,0,0,0,0,0,0,0,1,1,1
663,0,1,0,1,0,0,0,0,0,0,0
664,0,0,0,2,0,0,0,0,1,2,0
665,0,0,0,1,1,0,0,0,0,1,0
666,0,0,0,1,0,0,0,0,0,1,0
667,0,0,0,1,0,0,0,0,0,0,0
668,0,0,0,1,0,0,0,1,0,0,0
669,0,1,1,1,0,0,0,0,1,1,1
670,0,0,0,1,0,0,0,0,1,0,1
671,2,1,0,0,0,0,0,0,0,0,0
672,0,0,0,1,0,0,0,0,0,1,0
673,0,0,0,1,0,0,0,0,0,4,0
674,0,0,0,1,0,0,0,0,0,0,0
675,0,0,1,2,1,0,0,0,0,1,0
676,0,0,0,1,0,1,0,0,0,0,0
677,0,0,0,0,0,0,0,0,1,1,1
678,0,0,3,2,0,0,0,0,0,1,1
679,0,0,1,1,1,0,0,0,0,1,1
680,2,1,1,1,0,0,0,0,1,0,1
681,0,0,1,1,1,0,0,0,0,1,1
682,0,0,0,0,0,0,0,0,0,1,0
683,0,0,1,1,0,0,0,0,1,0,1
684,0,0,1,1,1,0,0,0,0,0,0
685,0,0,0,1,0,0,0,0,0,2,1
686,0,0,0,0,0,0,0,0,0,0,0
687,0,0,2,2,1,0,0,0,0,1,0
688,0,0,0,0,0,0,0,0,0,0,0
689,1,0,0,1,0,0,0,0,0,0,0
690,1,0,0,1,0,0,0,0,0,0,1
691,0,0,0,1,0,0,0,0,0,1,1
692,0,0,1,1,0,0,0,0,1,0,1
693,0,0,0,1,0,0,0,0,1,1,1
694,0,0,0,2,0,0,0,0,0,1,1
695,0,0,0,1,0,0,0,0,0,1,0
696,1,1,1,0,1,0,0,0,1,0,1
697,0,0,1,1,1,0,0,0,0,0,0
698,0,0,0,1,0,0,0,0,0,1,0
699,0,0,0,1,0,0,0,0,1,0,1
700,0,0,1,1,0,0,0,0,0,1,0
701,0,0,0,1,0,0,0,0,0,1,1
702,0,0,0,1,0,0,0,0,0,1,0
703,0,0,0,1,0,1,0,0,0,0,1
704,0,0,0,1,0,0,0,0,1,1,0
705,0,0,1,1,0,0,0,0,0,0,0
706,0,0,0,1,0,1,0,0,1,0,0
707,0,0,0,1,0,0,0,0,0,1,1
708,0,0,0,0,0,1,1,1,0,2,0
709,0,0,0,1,0,0,0,0,1,1,1
710,0,0,1,1,0,0,0,0,0,1,1
711,0,0,0,1,0,0,0,0,1,1,1
712,0,0,0,0,0,0,1,0,2,0,0
713,0,0,0,1,1,0,0,0,0,0,1
714,0,0,0,0,0,0,0,0,1,0,1
715,0,0,0,1,0,0,0,0,1,1,1
716,0,0,0,1,0,0,0,0,1,1,1
717,0,0,0,1,0,0,0,0,0,2,1
718,0,0,0,1,0,0,0,0,0,1,1
719,0,0,0,1,0,0,0,0,1,0,1
720,0,0,0,0,0,0,0,0,1,0,1
721,0,0,3,2,0,0,0,0,0,3,1
722,1,0,0,1,0,0,0,0,0,1,0
723,0,0,0,1,0,0,0,0,0,1,0
724,0,0,0,0,0,1,0,0,1,1,1
725,0,0,0,1,0,0,0,0,0,1,0
726,0,0,0,1,0,0,0,0,0,0,0
727,0,0,0,1,0,3,0,0,0,0,0
728,0,2,0,1,0,0,0,0,0,0,0
729,0,0,0,2,1,1,0,0,0,1,0
730,1,1,0,1,0,0,0,0,0,3,1
731,0,0,0,0,1,0,0,0,0,0,1
732,0,0,0,1,0,0,0,0,0,1,0
733,0,0,0,1,0,0,0,0,0,2,0
734,0,0,1,1,1,0,0,0,0,0,0
735,0,0,0,1,0,0,1,0,0,0,1
736,0,0,0,2,0,0,0,0,0,0,0
737,0,0,0,1,0,0,0,0,0,1,0
738,0,0,0,0,0,0,0,0,1,0,0
739,0,0,1,0,0,0,0,0,0,1,0
740,0,0,0,2,0,0,0,0,1,2,0
741,1,0,0,0,0,0,0,0,1,0,1
742,0,0,2,0,0,0,0,0,0,2,0
743,1,0,0,0,0,0,0,0,0,0,1
744,0,0,1,1,1,0,0,0,0,0,0
745,0,0,1,1,0,0,0,0,0,0,1
746,0,0,0,1,1,0,0,0,1,0,1
747,0,0,1,1,0,0,0,0,1,1,1
748,0,0,1,1,0,0,0,0,1,0,1
749,2,0,0,1,1,0,0,0,0,1,0
750,1,0,1,1,0,0,0,0,0,1,0
751,1,1,0,0,0,0,0,0,0,0,1
752,0,0,0,1,0,0,0,0,0,1,1
753,0,0,0,1,0,0,0,0,0,0,0
754,0,0,1,1,0,0,0,0,0,0,1
755,0,0,0,1,0,0,0,0,0,0,0
756,0,1,1,1,1,0,0,0,0,0,0
757,0,0,0,1,0,1,0,0,0,0,0
758,1,0,0,1,0,0,0,0,0,1,1
759,2,0,1,1,0,0,0,0,1,3,1
760,0,0,0,1,0,0,0,0,0,1,0
761,0,0,0,0,0,0,0,0,0,1,0
762,1,0,0,1,0,0,0,0,0,0,1
763,0,0,1,1,1,0,0,0,0,0,1
764,0,0,0,1,0,0,0,0,0,1,0
765,0,0,0,1,0,0,0,0,0,1,0
766,0,0,0,1,0,0,0,0,1,1,1
767,0,0,0,1,1,0,0,0,1,1,1
768,0,0,0,1,0,0,0,0,0,1,0
769,0,0,1,1,0,1,0,0,0,1,0
770,0,0,0,0,0,0,0,0,1,1,1
771,0,0,1,0,0,0,0,0,0,1,0
772,0,0,0,0,0,0,0,0,0,1,0
773,0,0,0,1,0,0,0,1,0,0,0
774,0,0,0,1,0,0,0,0,0,1,1
775,0,0,0,1,0,0,0,0,0,1,1
776,0,0,0,0,0,1,0,0,0,0,0
777,1,0,0,0,0,0,0,0,1,1,1
778,2,2,1,1,0,0,0,0,2,0,1
779,0,0,1,1,1,0,0,0,0,0,0
780,0,0,1,1,0,0,0,0,0,0,0
781,1,0,0,1,0,0,0,0,1,0,1
782,0,0,1,1,0,0,0,0,1,1,1
783,0,0,0,1,0,0,0,0,1,0,1
784,12,6,0,1,0,0,0,0,0,3,1
785,0,0,0,2,0,0,0,0,0,2,1
786,0,0,0,1,0,0,0,0,0,1,0
787,0,0,0,1,0,0,0,0,0,1,0
788,0,0,1,1,1,1,0,0,0,1,0
789,1,1,0,0,0,0,0,0,0,0,0
790,0,0,0,1,0,0,0,0,0,1,1
791,0,0,0,1,0,0,0,0,0,1,0
792,0,0,0,1,0,0,0,0,0,0,0
793,0,1,0,1,0,0,0,0,1,0,0
794,0,0,0,1,1,0,0,0,0,0,0
795,0,0,1,1,0,1,0,0,0,0,1
796,0,0,0,1,0,1,0,0,1,1,0
797,0,0,0,0,0,0,0,0,1,1,1
798,0,0,0,0,0,0,0,0,0,5,0
799,0,0,0,1,0,0,0,0,0,1,0
800,0,0,0,1,0,0,0,0,0,1,0
801,0,0,0,1,0,0,0,0,0,1,0
802,0,0,0,1,0,0,0,0,0,0,0
803,0,0,1,1,0,0,0,0,0,0,0
804,1,0,0,1,1,0,0,0,0,0,0
805,0,0,0,0,0,0,0,0,0,2,0
806,1,0,0,1,0,0,0,0,0,1,0
807,0,0,0,1,0,0,0,4,0,0,1
808,1,0,0,0,0,0,0,0,0,1,0
809,1,0,1,0,0,1,0,0,0,0,1
810,1,0,1,1,0,0,0,0,1,0,1
811,1,0,0,1,0,1,0,0,1,0,1
812,1,0,1,1,0,0,0,0,1,2,1
813,1,0,0,1,0,0,0,0,0,0,0
814,1,0,0,0,0,0,0,0,1,1,1
815,0,0,1,1,0,0,0,0,0,1,0
816,0,0,1,0,0,0,0,0,0,1,0
817,0,0,0,1,0,0,0,0,0,2,0
818,0,0,0,1,0,0,0,1,0,1,0
819,3,0,1,0,0,0,0,0,0,0,0
820,1,0,0,0,0,1,0,0,0,2,1
821,0,0,0,1,0,0,0,2,0,1,1
822,1,0,1,0,0,1,0,0,0,0,1
823,0,0,0,1,0,0,0,1,0,0,0
824,1,0,1,1,0,1,0,0,0,0,0
825,0,0,0,1,0,0,0,0,0,1,0
826,1,0,1,1,0,2,0,0,0,0,0
827,0,0,0,1,0,0,0,0,0,1,0
828,1,0,1,1,0,0,0,0,1,0,0
829,1,0,1,1,0,0,0,0,1,0,0
830,0,0,0,1,0,0,0,0,0,1,0
831,0,0,0,1,0,0,0,0,0,2,0
832,0,0,0,1,0,0,0,2,0,1,0
833,0,0,0,1,0,0,0,0,0,1,0
834,0,0,0,1,0,0,0,0,2,0,1
835,0,0,0,1,0,0,0,1,0,2,0
836,1,0,1,1,0,0,0,0,0,1,0
837,0,0,0,0,0,1,0,0,0,1,0
838,0,0,0,1,0,0,0,0,0,1,0
839,0,0,0,1,0,0,0,0,0,1,0
840,0,0,0,1,0,0,0,1,0,1,0
841,0,0,0,1,0,0,0,0,0,1,0
842,1,0,1,1,0,0,0,0,0,0,0
843,1,0,1,1,0,0,0,0,0,0,0
844,1,0,1,1,1,0,0,0,0,0,0
845,0,0,1,2,0,0,0,0,0,0,0
846,1,0,0,0,0,0,0,0,0,1,0
847,1,0,0,1,0,0,0,0,0,0,0
848,0,0,1,0,0,0,0,0,0,1,0
849,0,0,1,1,0,0,0,2,0,1,0
850,0,0,1,0,0,0,0,0,0,1,0
851,0,0,1,0,0,1,0,0,0,0,0
852,0,0,1,1,0,0,0,0,0,1,0
853,1,0,1,1,0,0,0,0,0,3,0
854,1,0,0,0,0,1,0,0,0,0,1
855,0,0,1,0,0,0,0,0,0,1,1
856,1,0,1,1,0,0,0,0,0,2,1
857,1,0,0,1,0,0,0,0,1,0,0
858,1,0,1,1,0,0,0,0,0,0,0
859,1,0,0,1,0,0,0,0,0,0,0
860,1,0,0,1,0,0,0,0,0,0,0
861,0,0,0,1,0,1,0,0,0,3,0
862,0,0,0,1,0,0,0,1,0,1,0
863,0,0,1,0,0,0,0,0,0,1,0
864,0,0,0,1,0,0,0,1,1,0,1
865,0,0,0,1,0,0,1,1,1,0,0
866,0,0,0,1,0,0,0,0,0,1,1
867,0,0,0,2,0,0,0,0,0,2,0
868,1,0,0,6,0,0,0,0,0,2,0
869,0,0,0,1,0,0,0,0,0,4,0
870,0,0,0,1,0,0,0,1,0,1,0
871,1,0,0,0,1,0,0,0,0,1,1
872,0,0,0,1,1,0,0,0,0,0,1
873,1,0,1,1,0,0,0,0,0,1,0
874,0,0,0,0,1,0,0,0,0,1,1
875,1,0,1,0,0,0,0,0,1,0,1
876,0,0,0,1,0,0,0,0,0,2,1
877,0,0,0,1,0,0,0,0,0,0,1
878,1,0,1,1,0,0,0,0,0,0,0
879,1,0,0,1,0,0,0,0,1,0,1
880,0,1,1,1,0,0,0,0,1,0,1
881,1,1,0,1,0,0,0,0,1,0,1
882,0,0,1,1,0,0,0,0,1,6,1
883,1,1,0,1,0,0,0,0,1,0,0
884,1,0,1,0,0,0,0,0,1,0,1
885,0,0,1,1,0,0,0,0,0,1,0
886,0,0,1,1,0,0,0,0,0,1,0
887,1,1,0,1,0,0,0,0,1,0,1
888,0,0,1,1,0,0,0,0,0,1,0
889,1,1,1,1,0,0,0,0,1,0,1
890,1,1,0,1,0,0,0,0,1,0,1
891,0,0,1,0,0,0,0,0,0,1,1
892,1,1,0,1,0,0,0,0,1,0,1
893,0,0,1,1,0,0,0,0,1,0,1
894,1,1,0,1,0,0,0,0,1,0,1
895,0,0,0,1,0,0,0,0,1,1,1
896,0,0,0,1,0,0,0,0,1,3,1
897,1,1,1,0,0,0,0,0,1,0,1
898,0,0,1,1,0,0,0,0,1,0,1
899,0,0,1,1,0,0,0,0,1,0,1
900,0,0,0,1,0,0,0,0,0,6,1
901,0,0,1,1,0,0,0,0,1,1,1
902,1,1,0,1,0,0,0,0,1,1,1
903,0,0,1,1,0,0,0,0,1,6,1
904,1,1,1,1,0,0,0,0,1,0,1
905,0,0,0,1,0,0,0,0,0,1,0
906,0,0,1,1,0,0,0,0,0,1,0
907,0,0,0,1,0,0,0,0,0,1,0
908,0,0,0,1,0,0,0,0,0,1,0
909,0,0,0,0,0,0,0,0,0,0,0
910,0,0,0,0,0,0,0,0,0,1,0
911,0,1,0,1,0,0,0,0,0,0,0
912,0,0,1,0,0,0,0,0,1,1,0
913,0,1,1,1,0,0,0,0,0,1,0
914,0,0,0,1,0,0,1,1,0,0,0
915,1,1,0,1,0,0,0,0,0,0,0
916,0,0,0,1,0,0,0,0,0,1,0
917,1,1,0,1,0,0,0,0,0,0,0
918,0,1,1,1,0,0,1,0,1,1,0
919,0,0,0,1,0,0,1,0,0,0,0
920,0,0,0,1,0,0,0,0,0,1,0
921,0,0,0,0,0,0,0,0,1,0,0
922,0,0,0,1,0,0,0,0,0,1,1
923,0,0,0,2,0,0,0,0,0,2,1
924,0,0,0,2,0,0,0,0,0,2,1
925,0,0,0,1,0,0,0,0,0,2,1
926,0,0,2,2,0,0,0,0,0,2,1
927,0,0,0,1,0,0,0,0,0,1,0
928,1,1,0,0,0,0,0,0,0,0,0
929,1,0,0,1,0,0,0,0,1,0,1
930,2,0,0,1,0,0,0,0,0,1,1
931,0,1,1,1,0,0,0,0,0,0,0
932,0,0,0,1,0,0,0,0,0,1,0
933,0,0,1,1,0,0,0,1,0,0,0
934,0,0,0,0,0,1,1,0,0,0,0
935,0,0,1,0,0,0,0,0,0,2,0
936,0,0,0,0,0,3,0,0,0,0,0
937,0,0,0,1,0,0,0,1,0,1,0
938,1,0,0,1,0,0,0,0,0,0,0
939,0,0,0,1,0,0,0,0,0,0,0
940,1,1,0,0,0,0,0,0,0,0,0
941,2,2,0,2,0,0,0,0,0,0,0
942,2,2,0,0,0,0,0,0,0,0,1
943,1,2,0,0,0,0,0,0,0,0,0
944,2,2,0,1,0,0,0,0,0,1,0
945,1,2,0,0,0,0,0,1,0,0,0
946,1,1,0,1,0,0,0,0,1,0,1
947,8,1,0,0,0,0,0,0,0,0,0
948,1,0,0,0,0,0,0,0,0,0,0
949,2,1,1,1,0,0,0,0,0,1,0
950,1,0,1,1,0,0,0,0,0,0,0
951,1,1,0,0,0,0,0,0,0,0,0
952,1,1,0,1,0,0,0,1,0,0,0
953,1,0,0,1,0,0,0,0,0,0,0
954,1,2,0,0,0,0,0,0,0,0,0
955,0,0,0,1,0,2,0,1,0,1,0
956,0,1,0,0,0,0,0,0,0,0,0
957,0,0,0,2,0,0,0,2,0,1,1
958,0,1,0,1,0,0,0,0,0,1,0
959,1,1,1,0,0,0,0,0,0,1,0
960,1,0,1,0,0,0,0,0,1,0,0
961,1,1,0,1,0,1,0,0,0,0,0
962,1,0,1,0,0,1,0,0,0,0,0
963,0,0,0,1,0,0,0,0,0,1,1
964,0,0,0,1,0,0,0,0,1,1,0
965,1,0,0,1,0,0,0,0,0,1,1
966,0,0,1,0,0,0,0,0,0,1,0
967,0,0,0,0,0,0,0,0,0,1,0
968,0,0,0,1,0,0,3,0,0,0,0
969,0,0,0,0,0,0,2,2,0,0,0
970,1,0,0,1,0,0,2,0,0,0,0
971,1,0,0,0,0,0,0,2,0,0,0
972,1,0,0,1,0,0,1,0,0,1,0
973,0,0,0,0,0,0,2,0,0,0,0
974,0,0,0,1,0,0,0,0,0,1,0
975,1,0,0,1,0,0,0,0,0,0,0
976,1,0,0,1,0,0,0,0,0,0,0
977,1,0,0,1,0,0,0,0,0,0,0
978,0,0,0,1,0,0,1,0,0,1,0
979,0,0,0,1,0,0,2,0,0,0,0
980,1,0,1,0,0,0,4,0,0,0,0
981,2,0,0,1,0,0,1,0,0,0,0
982,1,0,0,1,0,0,0,0,0,0,0
983,1,0,0,1,0,0,0,0,0,0,0
984,2,0,2,2,0,0,0,0,0,2,0
985,1,1,0,0,0,0,0,0,1,0,0
986,1,0,0,1,0,0,0,0,1,0,0
987,1,1,0,0,0,1,0,0,0,0,0
988,1,0,0,1,0,0,0,0,0,2,0
989,1,0,0,1,0,0,0,0,0,0,0
990,1,0,0,0,0,1,0,0,0,0,0
991,1,1,0,1,0,0,0,0,0,1,0
992,1,2,0,1,0,0,1,2,1,0,0
993,0,1,0,0,0,0,0,0,0,1,0
994,2,0,0,1,0,0,0,0,1,0,0
995,1,0,0,1,0,0,0,0,0,0,1
996,1,0,0,1,0,0,0,0,1,0,0
997,1,0,0,1,0,0,0,0,1,0,0
998,1,0,0,1,0,0,0,0,0,1,0
999,2,1,0,1,0,0,0,0,1,0,1
1000,2,0,0,1,0,0,0,0,1,0,0
1001,1,0,1,1,1,0,0,0,0,0,0
1002,2,0,1,1,1,0,0,0,0,0,0
1003,2,0,0,1,0,0,0,0,1,0,0
1004,1,1,2,1,1,0,0,0,0,2,1
1005,2,0,1,1,1,0,0,0,1,1,1
1006,1,1,0,1,0,0,0,0,1,0,1
1007,1,0,1,1,0,1,0,0,1,0,0
1008,0,0,0,1,1,0,0,0,0,3,0
1009,0,0,0,1,0,0,1,0,1,0,0
1010,1,0,1,1,0,1,0,0,1,0,1
1011,1,0,0,1,0,0,0,0,0,1,0
1012,0,0,1,0,0,0,0,0,0,1,1
1013,1,1,1,1,0,0,0,0,0,0,1
1014,0,0,0,1,0,0,0,0,1,0,0
1015,1,0,1,1,0,0,0,0,0,1,0
1016,1,2,0,1,1,0,0,0,1,0,1
1017,0,0,0,1,0,0,0,0,0,1,0
1018,1,0,0,0,0,0,1,0,0,0,0
1019,0,0,0,1,0,0,0,0,0,1,0
1020,1,0,0,1,0,0,0,0,0,0,0
1021,2,1,0,1,0,0,0,0,0,0,0
1022,1,0,0,1,0,0,0,0,1,0,1
1023,0,0,0,1,0,0,1,0,0,1,0
1024,1,1,0,1,0,0,0,0,0,1,0
1025,1,1,0,1,0,0,0,0,0,1,0
1026,0,1,0,1,0,0,0,0,1,0,0
1027,1,1,1,1,0,0,0,0,0,1,0
1028,0,0,1,1,0,0,1,0,1,0,0
1029,3,0,0,1,1,0,0,0,0,0,0
1030,0,0,0,1,1,0,0,0,0,0,0
1031,1,0,0,1,0,0,1,0,1,0,0
1032,0,0,1,1,0,0,1,0,0,0,0
1033,1,0,1,1,0,0,0,0,0,1,0
1034,0,0,1,1,0,0,1,0,1,0,0
1035,0,0,0,0,0,0,1,0,0,1,0
1036,1,0,1,0,0,0,1,0,0,0,0
1037,0,0,1,1,0,0,1,0,1,0,0
1038,1,0,0,1,0,0,1,0,0,0,0
1039,0,0,0,1,0,0,2,0,0,0,0
1040,1,1,0,1,0,1,0,0,0,0,0
1041,1,1,0,1,0,1,0,0,0,0,0
1042,1,0,0,1,0,0,0,0,0,1,0
1043,1,0,0,1,0,0,1,0,0,1,1
1044,1,0,0,1,0,0,1,0,0,0,1
1045,0,0,0,1,0,0,0,0,0,0,0
1046,0,0,2,1,0,0,0,0,0,1,0
1047,1,0,0,1,0,0,0,0,0,1,0
1048,1,1,0,1,0,0,0,0,0,0,0
1049,1,0,1,1,0,0,0,0,0,0,0
1050,0,0,0,1,0,0,1,0,0,1,0
1051,1,1,0,1,0,0,0,0,0,0,0
1052,0,0,0,1,0,0,0,0,0,1,0
1053,0,0,0,1,0,0,0,0,0,1,0
1054,1,1,0,1,1,0,0,0,0,1,1
1055,1,1,0,1,0,0,0,0,0,0,0
1056,1,1,0,1,0,1,0,0,0,1,1
1057,1,1,0,1,0,0,0,0,0,1,0
1058,1,1,0,1,0,0,0,0,0,1,1
1059,0,0,0,1,0,0,1,0,0,0,0
1060,0,0,0,1,0,0,0,0,1,0,0
1061,0,0,0,1,0,0,1,0,1,0,0
1062,1,0,0,1,0,0,0,0,0,1,0
1063,1,0,1,1,1,0,0,0,0,0,0
1064,0,0,0,0,0,0,0,0,0,0,0
1065,1,0,3,3,0,0,0,0,0,0,0
1066,1,0,0,1,0,0,0,0,0,0,0
1067,1,0,0,1,0,0,0,0,1,0,1
1068,1,0,0,1,0,0,1,1,1,0,0
1069,2,0,0,1,0,0,0,0,0,1,0
1070,0,0,1,1,1,0,0,0,0,5,0
1071,1,1,0,1,0,0,1,0,0,0,0
1072,1,0,0,1,1,0,0,0,0,1,0
1073,0,0,1,1,0,0,1,0,0,1,0
1074,1,0,1,1,1,0,0,0,0,1,1
1075,0,0,0,0,0,0,0,0,0,5,1
1076,1,0,0,1,0,0,0,0,1,1,1
1077,0,0,1,1,0,0,0,0,0,1,0
1078,0,0,0,1,0,0,0,0,1,1,1
1079,0,0,2,1,0,0,0,0,0,1,0
1080,1,0,0,1,0,0,0,0,0,1,0
1081,1,0,0,1,0,0,0,0,0,0,0
1082,1,0,1,1,0,0,0,0,0,0,0
1083,1,0,1,1,0,1,1,0,0,0,1
1084,0,0,0,1,0,0,0,2,0,0,0
1085,0,0,0,1,0,1,0,0,0,0,0
1086,1,0,1,1,0,0,0,0,1,0,1
1087,4,3,0,0,0,0,0,0,0,0,0
1088,0,0,1,0,0,0,0,0,0,1,0
1089,0,0,0,1,0,0,0,0,0,1,0
1090,1,0,0,1,0,0,0,0,0,1,0
1091,1,1,0,1,0,0,0,0,0,1,0
1092,1,0,0,1,0,0,0,0,1,0,0
1093,0,0,1,1,0,0,0,0,1,0,0
1094,0,0,0,1,0,0,1,0,0,0,0
1095,1,1,0,1,0,0,0,0,1,0,0
1096,1,1,0,1,0,0,0,0,0,1,0
1097,1,1,0,1,0,0,0,0,0,0,1
1098,1,0,1,1,1,0,0,0,0,1,0
1099,1,1,1,1,1,0,0,0,0,1,0
1100,1,0,0,1,0,0,0,0,0,0,0
1101,1,1,0,1,1,0,0,0,0,0,1
1102,1,1,0,1,1,1,1,0,0,0,1
1103,1,1,0,1,0,0,0,0,0,1,0
1104,1,1,0,1,1,0,0,0,0,1,0
1105,0,0,0,1,0,0,1,0,0,0,0
1106,0,0,0,1,0,0,1,0,0,0,0
1107,0,0,0,1,0,0,1,0,0,0,0
1108,0,0,1,1,0,0,0,0,0,1,0
1109,1,0,1,1,0,0,0,0,0,0,0
1110,1,1,1,1,0,0,0,0,0,0,0
1111,1,0,1,1,0,0,0,0,0,1,0
1112,1,1,1,1,0,0,0,0,1,0,0
1113,1,1,0,1,0,0,0,0,1,0,1
1114,1,1,0,1,0,0,0,0,1,0,0
1115,1,0,0,1,0,0,0,0,1,1,1
1116,2,0,0,0,0,0,0,0,0,0,1
1117,0,0,1,0,0,0,0,0,0,1,1
1118,0,0,1,1,0,0,0,0,1,1,1
1119,1,1,1,1,0,0,0,0,1,0,0
1120,1,0,1,1,0,0,0,0,1,0,1
1121,2,1,0,0,0,0,0,0,0,0,0
1122,0,0,0,1,0,0,0,0,0,1,0
1123,0,0,0,1,0,0,0,0,0,6,1
1124,1,0,1,1,1,0,0,0,1,0,0
1125,1,1,1,1,0,0,0,0,1,0,1
1126,0,1,1,1,0,0,0,0,1,1,1
1127,0,1,1,1,0,0,0,0,0,1,0
1128,0,0,0,0,0,0,0,0,1,0,0
1129,0,0,0,1,0,0,0,0,0,1,0
1130,1,0,1,1,0,0,0,0,0,2,0
1131,1,0,1,1,0,0,0,1,1,0,0
1132,1,0,1,1,0,0,0,0,0,1,0
1133,1,0,1,1,0,0,0,0,1,0,0
1134,2,0,0,0,0,2,0,0,1,2,1
1135,1,0,1,1,0,0,0,0,1,1,1
1136,1,0,1,1,0,0,0,0,1,0,0
1137,1,0,1,1,0,0,0,1,0,0,1
1138,2,0,2,1,0,2,1,0,1,0,1
1139,1,0,0,1,0,0,0,0,1,0,1
1140,0,0,0,1,0,0,0,0,1,1,1
1141,1,0,0,1,0,0,1,0,1,0,1
1142,0,0,0,1,0,0,0,0,0,1,0
1143,1,0,0,1,0,0,0,0,1,0,0
1144,0,0,0,0,0,0,0,0,0,3,0
1145,0,0,1,1,1,0,0,0,0,2,1
1146,1,1,0,1,0,0,0,0,1,0,0
