Index,OID,LOI,OBN,TID,SID,TDA,CRS,OBA,STC,OTP,Class
578,0,0,0,0,0,1,0,0,1,0,1
579,1,0,0,1,0,0,0,0,0,0,0
580,1,0,0,0,0,0,0,0,0,0,1
581,1,0,0,0,0,0,0,0,1,0,1
582,0,0,0,1,0,1,0,0,0,0,1
583,2,0,1,0,0,0,0,0,1,0,0
584,2,1,0,0,0,0,0,0,1,0,1
585,0,0,0,0,0,0,0,0,1,0,1
586,0,0,0,0,0,0,0,0,0,0,Normal
587,0,0,0,1,0,0,0,0,0,0,0
588,0,0,0,1,0,0,0,1,1,0,1
589,2,0,0,0,0,0,0,0,1,0,1
590,1,0,0,1,0,1,0,0,0,0,0
591,0,0,0,0,0,0,0,0,0,0,0
592,1,0,0,0,0,1,0,0,1,0,0
593,0,0,0,1,0,0,1,1,0,0,0
594,0,0,0,0,0,0,0,93932,0,0,1
595,1,0,0,1,0,0,0,0,0,0,1
596,0,0,0,0,0,0,0,0,0,0,1
597,1,1,0,0,0,0,0,1,1,0,0
598,0,0,0,1,0,0,0,0,0,0,0
599,0,0,0,1,0,0,0,0,1,0,1
600,1,0,0,1,0,0,0,0,0,0,0
601,0,0,0,0,0,0,0,0,1,0,1
602,1,0,0,0,0,0,0,0,1,0,1
603,1,0,0,0,0,0,0,0,1,0,1
604,0,0,1,1,0,0,0,0,1,0,0
605,1,1,0,1,0,0,0,0,0,0,0
606,0,0,0,1,0,0,0,0,1,0,1
607,0,0,1,1,0,0,0,0,1,0,1
608,1,1,0,0,0,0,0,0,1,0,0
609,0,0,0,0,1,0,0,0,0,0,0
610,1,0,0,1,0,0,0,0,0,0,1
611,1,1,0,0,0,0,0,0,1,0,0
612,1,1,1,1,0,0,0,0,0,0,0
613,0,0,0,0,0,0,0,0,1,0,1
614,0,0,0,1,0,0,0,0,1,0,1
615,0,1,0,1,0,0,0,0,1,0,1
616,0,0,0,0,0,0,0,0,0,0,Normal
617,0,0,0,1,0,0,0,0,1,0,1
618,0,0,1,1,0,0,0,0,1,0,1
619,1,1,0,0,0,0,0,0,1,0,1
620,0,0,0,1,0,0,0,0,1,0,1
621,1,0,0,0,0,0,0,0,1,0,0
622,0,0,0,1,0,0,0,0,1,0,1
623,0,0,0,1,0,1,0,0,1,0,1
624,0,0,0,0,0,0,0,0,0,0,0
625,0,0,0,0,0,0,0,0,0,0,0
626,1,0,0,1,0,1,0,0,1,0,0
627,0,0,0,0,0,0,0,0,0,0,0
628,0,1,0,1,0,0,0,0,1,0,1
629,0,0,0,1,1,0,0,0,1,0,1
630,1,0,0,1,0,1,0,0,1,0,0
631,1,0,0,1,0,0,1,1,0,0,0
632,1,0,0,0,0,0,0,0,0,0,0
633,0,0,0,0,0,0,0,0,0,0,0
634,0,0,0,0,0,0,0,0,0,0,0
635,0,0,0,0,1,0,0,0,0,0,1
636,1,0,0,1,0,0,0,0,1,0,1
637,2,1,0,0,0,0,0,0,1,0,1
638,0,0,1,1,0,0,0,0,1,0,1
639,1,0,0,1,0,0,0,0,1,0,1
640,0,0,0,0,0,0,0,0,1,0,1
641,1,1,0,0,0,0,0,0,0,0,0
642,0,0,0,0,0,0,0,0,1,0,1
643,1,1,0,0,0,0,0,0,1,0,1
644,1,0,0,0,0,0,0,0,1,0,1
645,1,0,0,1,0,0,0,0,1,0,1
646,0,0,0,0,0,0,0,0,1,0,1
647,2,0,0,1,0,0,0,0,1,0,1
648,2,0,0,2,0,0,0,0,1,0,1
649,0,1,0,1,0,0,0,0,1,0,0
650,0,0,0,0,0,0,0,0,0,0,Normal
651,1,0,0,1,0,0,0,0,1,0,0
652,0,0,0,0,1,0,0,0,0,3,0
653,1,0,0,1,0,0,0,0,1,0,1
654,0,0,1,1,0,0,0,0,1,0,0
655,1,0,0,1,0,0,0,0,1,0,0
656,1,0,0,1,0,1,0,0,1,0,1
657,1,1,0,0,0,0,0,0,1,0,0
658,1,0,0,1,0,0,0,0,1,0,1
659,1,0,0,0,0,1,0,0,1,0,0
660,2,0,0,1,0,0,0,0,1,0,0
661,0,0,0,0,0,0,0,0,1,0,1
662,1,0,0,0,0,0,0,0,1,0,1
663,0,1,0,0,0,0,0,0,1,0,0
664,1,0,0,0,1,0,0,0,1,0,0
665,1,0,0,0,0,0,0,0,1,0,0
666,1,0,0,1,0,0,0,0,1,0,1
667,0,0,0,1,0,0,0,0,1,0,0
668,1,0,0,1,0,0,0,0,0,0,0
669,1,0,0,0,0,0,0,0,1,0,1
670,0,0,0,0,0,0,0,0,0,0,0
671,0,0,0,1,0,0,0,0,1,1,1
672,0,0,0,1,0,0,0,0,1,0,1
673,0,0,0,0,0,0,0,0,0,0,0
674,0,0,0,0,0,0,0,0,0,0,1
675,0,0,1,1,0,0,0,0,0,0,0
676,0,0,0,1,0,1,0,0,1,0,0
677,0,0,0,0,0,0,0,0,1,0,1
678,1,0,0,1,0,0,0,0,1,0,1
679,0,0,0,1,1,0,0,0,1,0,1
680,1,1,0,0,0,0,0,0,1,0,1
681,1,0,0,1,0,0,0,0,1,0,1
682,1,0,0,0,0,0,0,0,1,0,0
683,0,0,0,0,0,0,0,0,1,0,1
684,1,0,0,1,0,0,0,0,1,0,1
685,0,0,0,0,0,0,0,0,1,0,1
686,1,0,0,1,0,0,0,0,1,0,0
687,0,0,1,1,0,0,0,0,0,1,0
688,1,0,0,0,0,0,0,0,0,0,0
689,1,0,0,1,0,0,0,0,1,0,0
690,0,0,0,0,0,0,0,0,0,0,0
691,0,0,0,1,0,0,0,0,1,0,1
692,1,0,0,0,0,0,0,0,1,0,1
693,0,0,0,1,0,1,0,0,1,0,1
694,0,0,0,1,0,0,0,0,1,0,1
695,0,0,0,0,0,0,0,0,1,0,1
696,1,0,1,0,0,0,0,0,1,0,1
697,1,0,0,1,1,0,0,0,0,0,1
698,0,0,0,1,0,0,0,0,1,0,0
699,1,0,0,0,0,0,0,0,1,0,1
700,0,0,0,1,1,0,0,0,0,0,1
701,0,0,0,1,0,0,0,0,1,0,1
702,1,0,0,1,0,0,1,1,0,0,0
703,0,0,0,0,0,1,0,0,1,0,1
704,0,0,0,1,1,0,0,0,0,0,1
705,1,0,0,1,0,0,0,0,1,0,0
706,0,0,0,0,0,0,0,0,0,0,0
707,1,0,0,0,0,0,0,0,1,0,1
708,1,1,0,0,0,0,0,0,1,0,1
709,0,0,0,0,0,0,0,0,1,0,1
710,1,0,0,0,0,0,0,0,1,0,1
711,1,1,0,0,0,0,0,0,1,0,1
712,0,0,0,0,0,0,0,0,0,0,Normal
713,0,0,0,0,1,0,0,0,1,0,0
714,0,0,0,0,0,0,0,0,0,0,0
715,0,0,0,1,0,0,0,0,1,0,1
716,1,0,0,0,0,0,0,0,1,0,1
717,1,0,0,1,0,0,0,0,1,0,1
718,0,0,0,0,0,0,0,0,1,0,1
719,0,0,0,0,0,0,0,0,0,0,0
720,0,0,0,0,0,0,0,0,1,0,1
721,0,0,1,1,0,0,0,0,1,0,1
722,1,0,0,0,0,0,0,0,1,0,0
723,0,0,0,0,0,0,0,0,0,0,0
724,1,0,0,0,0,1,0,0,1,0,1
725,0,0,0,1,0,0,0,0,1,0,0
726,0,0,0,1,1,0,0,0,1,0,0
727,0,0,1,1,0,1,1,0,0,0,0
728,0,0,1,1,0,1,1,0,0,0,0
729,1,0,0,1,0,1,0,0,1,0,0
730,1,0,0,1,0,0,0,0,1,0,1
731,0,0,0,0,1,0,0,0,1,0,1
732,0,0,0,1,1,0,0,0,1,0,0
733,0,0,0,1,0,0,0,0,0,2,0
734,1,1,0,0,0,0,0,0,1,0,1
735,0,0,0,0,0,0,0,0,0,0,1
736,1,0,0,0,0,0,0,0,0,0,0
737,1,0,0,1,0,0,0,0,0,0,0
738,1,0,0,1,0,0,0,0,1,0,0
739,0,0,0,0,0,0,0,0,0,0,0
740,1,0,0,1,0,0,0,0,1,0,0
741,1,0,0,0,0,0,0,0,1,0,1
742,0,0,2,1,0,0,0,0,1,0,1
743,2,0,0,1,0,0,0,0,1,0,1
744,1,0,0,1,0,0,0,0,1,0,1
745,2,0,1,1,0,0,0,0,0,0,0
746,0,0,0,0,0,0,0,0,0,0,0
747,1,0,0,0,0,0,0,0,1,0,1
748,0,0,0,1,0,0,0,0,1,0,1
749,1,1,0,0,0,0,0,0,1,0,0
750,1,0,0,0,0,0,0,0,1,0,0
751,1,0,0,0,0,0,0,0,1,0,1
752,0,0,0,0,1,0,0,0,1,0,1
753,0,0,0,1,0,0,0,0,1,0,0
754,0,0,0,0,0,0,0,0,1,0,1
755,0,0,0,1,1,0,0,0,0,0,0
756,1,0,0,1,0,0,0,0,1,0,0
757,0,0,0,1,0,1,1,0,0,0,0
758,1,1,0,0,0,0,0,0,1,0,1
759,1,1,0,0,0,0,0,0,1,0,1
760,0,0,0,1,1,0,1,0,0,0,0
761,0,0,0,0,0,0,0,0,0,0,0
762,1,0,0,1,0,0,0,0,1,0,0
763,1,1,0,0,0,0,0,0,1,0,1
764,0,0,0,2,0,0,0,0,1,0,0
765,1,0,0,0,0,0,0,0,1,0,0
766,1,0,0,1,0,0,0,0,1,0,1
767,0,0,0,0,0,0,0,0,0,0,0
768,0,0,0,0,0,0,0,0,0,0,0
769,0,0,0,0,0,0,0,0,0,0,0
770,1,0,0,0,0,0,0,0,1,0,1
771,1,1,0,0,0,0,0,0,1,0,0
772,0,0,0,0,0,0,0,0,0,0,Normal
773,1,0,0,0,0,0,0,0,1,0,0
774,1,0,0,0,0,0,0,0,1,0,0
775,1,0,0,1,0,0,0,0,1,0,1
776,1,0,0,0,0,1,0,0,0,0,0
777,1,0,0,0,0,0,0,0,1,0,1
778,2,1,0,0,0,0,0,0,1,0,1
779,1,1,0,0,0,0,0,0,1,0,0
780,1,1,1,1,1,0,0,0,0,0,0
781,1,0,0,0,0,0,0,0,1,0,1
782,0,0,0,0,0,0,0,0,1,0,1
783,1,0,0,1,0,0,0,0,1,0,1
784,2,1,0,0,0,0,0,0,1,0,1
785,1,1,0,0,0,0,0,0,1,0,1
786,2,0,0,0,0,0,0,0,1,0,0
787,0,0,1,1,0,1,0,0,0,0,0
788,0,0,0,1,0,0,0,0,1,0,0
789,1,1,0,0,0,0,0,0,0,0,0
790,0,0,0,0,0,0,0,0,1,0,1
791,0,0,0,0,0,0,0,0,1,0,1
792,0,0,1,1,0,0,0,0,0,0,0
793,0,0,0,0,0,0,0,0,0,0,0
794,0,0,0,0,0,0,0,0,0,0,0
795,0,0,0,1,0,0,0,0,1,0,1
796,0,0,0,1,1,1,0,0,0,4,1
797,0,0,0,0,0,0,0,0,1,0,1
798,0,0,0,1,1,0,0,0,0,0,0
799,1,1,0,1,0,0,1,1,1,0,1
800,1,0,0,0,0,0,0,0,1,0,1
801,1,0,0,1,0,0,0,0,1,0,0
802,1,0,0,1,0,0,0,0,1,0,0
803,1,0,0,1,0,0,0,0,0,0,0
804,1,0,0,1,0,0,0,0,1,0,0
805,0,0,0,0,0,0,0,0,1,1,1
806,1,0,0,1,0,0,0,0,1,0,0
807,0,0,0,1,0,0,0,4,0,0,0
808,1,0,0,0,0,0,1,1,0,0,0
809,0,0,0,0,0,0,0,0,0,0,0
810,1,0,0,1,0,0,0,0,1,0,1
811,1,0,0,1,0,0,0,0,1,0,0
812,1,0,0,0,0,0,0,0,1,0,1
813,1,0,0,1,0,0,0,0,1,0,0
814,1,0,0,1,0,0,0,0,1,0,1
815,0,0,1,1,0,0,0,0,1,0,0
816,0,0,1,1,0,0,0,0,0,0,0
817,1,0,0,1,0,0,0,0,1,0,0
818,1,0,0,1,0,0,0,1,1,0,0
819,3,0,0,0,0,0,0,0,0,0,0
820,0,0,0,0,0,1,0,1,0,0,0
821,0,0,0,0,0,0,0,0,0,0,0
822,0,0,0,1,0,1,1,1,1,0,0
823,1,0,0,1,0,0,0,0,0,0,0
824,1,0,0,0,0,1,0,0,1,0,0
825,1,0,0,1,0,0,0,0,1,0,0
826,2,0,0,0,0,0,0,0,1,0,0
827,0,0,0,1,0,1,1,0,0,0,0
828,0,0,0,0,0,0,0,0,0,0,0
829,1,0,0,0,0,0,0,0,1,0,0
830,0,0,0,0,0,0,0,0,0,0,0
831,0,0,0,0,0,0,0,0,1,0,1
832,1,0,0,1,0,0,0,0,1,0,1
833,1,0,0,2,0,0,0,0,0,0,0
834,0,0,0,0,0,0,0,0,0,0,0
835,0,0,0,0,0,0,0,0,0,0,0
836,1,0,0,0,0,0,0,0,0,0,0
837,1,0,0,0,0,1,0,0,1,0,1
838,0,1,0,0,0,0,0,0,1,0,1
839,0,0,0,1,1,0,0,0,0,0,1
840,1,0,0,0,0,1,0,0,1,0,0
841,1,0,0,0,0,1,0,0,0,0,0
842,1,0,0,1,0,0,0,0,0,0,0
843,1,0,0,1,0,0,0,0,1,0,0
844,2,0,0,1,1,0,0,0,0,0,1
845,1,0,0,1,0,0,0,0,1,0,1
846,0,0,0,0,0,0,0,0,0,0,0
847,1,0,1,1,0,0,0,0,1,0,0
848,1,0,0,1,1,0,0,0,0,0,0
849,0,0,0,0,0,0,0,0,0,0,0
850,1,0,0,1,0,0,0,0,1,0,0
851,1,0,0,0,0,1,0,0,1,0,0
852,1,0,0,0,0,1,0,0,1,0,0
853,1,0,0,1,0,0,0,0,1,0,0
854,1,0,0,0,0,1,0,0,1,0,0
855,1,0,0,0,0,0,0,0,1,0,0
856,1,0,0,1,0,0,0,0,1,0,0
857,1,0,0,0,0,1,0,0,1,0,0
858,1,0,0,1,0,0,0,0,1,0,0
859,2,0,0,1,0,0,0,0,0,1,1
860,1,0,0,1,0,1,0,0,1,0,1
861,1,0,0,1,0,1,0,0,0,0,1
862,2,0,0,0,0,0,0,1,1,0,1
863,1,0,0,0,0,0,0,1,1,0,0
864,1,0,0,1,0,0,0,0,1,0,1
865,0,0,0,0,0,0,0,0,1,0,1
866,0,0,0,1,0,0,0,0,1,0,1
867,0,0,0,0,0,0,0,0,0,0,0
868,0,0,0,1,0,0,0,0,0,1,0
869,2,0,0,1,0,0,0,0,1,0,0
870,1,0,0,1,0,0,0,0,0,0,0
871,0,0,0,0,1,0,0,0,0,0,1
872,0,0,0,0,0,0,0,0,0,0,0
873,0,0,0,0,0,0,0,0,0,0,0
874,0,0,1,0,1,0,0,0,0,0,0
875,1,0,0,1,0,0,0,0,1,0,0
876,0,0,0,0,0,0,0,0,0,0,0
877,0,0,0,0,0,0,0,0,1,0,1
878,0,0,0,1,0,0,0,0,0,0,0
879,0,0,0,0,0,0,0,0,0,0,1
880,0,1,0,0,0,0,0,0,1,0,1
881,0,0,0,0,0,0,0,0,0,0,1
882,0,1,0,0,0,0,0,0,1,0,1
883,0,1,0,0,0,0,0,0,1,0,1
884,1,1,0,0,0,0,0,0,1,0,1
885,1,1,0,0,0,0,0,0,1,0,0
886,1,0,0,1,0,0,0,0,1,0,0
887,0,1,0,0,0,0,0,0,1,0,1
888,1,1,0,0,0,0,0,0,1,0,1
889,0,1,0,0,0,0,0,0,1,0,1
890,0,0,0,0,0,0,0,0,1,0,1
891,1,0,0,0,0,0,0,0,1,0,1
892,0,1,0,1,0,0,0,0,1,0,1
893,0,0,0,0,0,0,0,0,1,0,1
894,0,1,0,0,0,0,0,0,1,0,1
895,0,0,0,0,0,0,0,0,1,0,1
896,0,1,0,0,0,0,0,0,1,0,1
897,0,0,0,0,0,0,0,0,0,0,0
898,0,0,1,1,0,0,0,0,1,0,1
899,0,1,0,0,0,0,0,0,1,0,1
900,0,1,0,0,0,0,0,0,1,0,1
901,0,1,0,0,0,0,0,0,1,0,1
902,0,0,0,0,0,0,0,0,0,0,1
903,1,1,0,0,0,0,0,0,1,0,1
904,0,1,0,0,0,0,0,0,1,0,1
905,0,0,0,1,1,0,0,0,0,1,1
906,2,1,0,0,0,0,0,0,1,0,1
907,0,0,2,1,0,0,0,0,0,0,1
908,0,0,0,1,1,0,0,0,0,1,1
909,0,1,1,0,0,0,0,0,1,0,0
910,0,0,0,1,0,1,0,0,1,0,1
911,0,0,0,1,0,0,0,0,1,0,1
912,0,0,1,1,0,0,1,0,0,0,0
913,1,1,0,0,0,0,0,0,1,0,0
914,1,0,0,0,0,0,1,0,0,0,0
915,1,1,0,0,0,0,0,0,0,0,0
916,0,0,0,1,0,0,0,0,1,0,0
917,1,1,0,0,0,0,0,0,1,0,0
918,0,2,1,2,0,0,0,0,1,0,1
919,0,0,1,1,1,0,0,0,0,0,0
920,1,0,0,1,0,0,0,0,1,0,0
921,1,0,0,2,0,0,0,0,0,0,0
922,2,0,0,0,0,0,0,0,0,0,1
923,0,0,0,1,0,0,0,0,1,0,1
924,0,0,0,1,0,0,0,0,0,0,1
925,0,0,0,1,0,0,0,0,1,0,1
926,0,0,0,2,0,0,0,0,1,0,1
927,0,0,0,1,0,0,0,0,1,0,1
928,1,1,0,0,0,0,0,0,1,0,0
929,1,0,0,0,0,0,0,0,1,0,0
930,1,1,0,0,0,0,0,0,1,0,1
931,0,0,0,0,0,0,0,0,0,0,0
932,1,0,0,0,0,0,0,0,0,1,0
933,1,0,1,1,0,0,1,0,0,0,1
934,0,0,0,1,0,0,0,0,1,0,0
935,1,0,1,0,0,0,1,0,1,0,1
936,0,0,0,0,0,1,0,0,0,0,1
937,0,0,0,1,0,0,0,1,1,0,0
938,1,0,0,1,0,0,0,0,1,0,0
939,0,0,0,1,0,0,0,0,0,0,0
940,1,1,0,0,0,0,0,0,1,0,0
941,2,1,0,0,0,0,0,0,0,0,1
942,1,1,0,0,0,0,0,0,1,0,1
943,1,1,1,1,0,0,0,1,0,0,0
944,1,2,0,0,0,0,0,0,1,0,0
945,0,0,0,0,0,0,0,0,0,0,0
946,0,0,0,0,0,0,0,0,0,0,1
947,6,0,0,1,0,0,0,0,1,0,0
948,1,0,0,0,0,0,0,0,1,0,0
949,1,1,0,0,0,0,0,0,1,0,0
950,1,1,0,0,0,0,0,0,1,0,0
951,1,1,0,0,0,0,1,0,0,0,0
952,1,1,0,0,0,0,0,0,1,0,0
953,0,0,0,0,0,0,0,0,0,0,0
954,1,2,0,0,0,0,0,0,0,0,0
955,1,1,0,0,0,1,1,1,0,0,0
956,1,1,0,0,0,0,0,0,1,0,0
957,1,0,0,0,0,0,0,1,1,0,1
958,2,1,0,0,0,0,0,0,1,0,1
959,1,1,0,0,0,0,0,0,1,0,0
960,1,0,0,0,0,0,0,0,1,0,0
961,1,0,0,0,0,1,0,0,1,0,1
962,1,0,0,0,0,1,1,0,1,0,0
963,0,0,0,1,0,0,0,0,1,1,1
964,1,1,0,0,0,0,0,0,1,0,1
965,0,1,1,0,0,0,0,0,1,0,1
966,1,1,0,0,0,0,0,0,0,0,0
967,1,1,0,0,0,0,0,0,1,0,0
968,1,0,0,0,0,0,1,2,0,0,0
969,0,0,0,0,0,0,1,1,1,0,0
970,0,0,0,0,0,0,0,0,1,0,Normal
971,0,0,0,0,0,0,0,0,0,0,1
972,1,0,1,0,0,0,0,0,1,0,1
973,0,0,1,0,0,0,1,0,1,0,0
974,1,0,0,1,0,0,1,0,1,0,1
975,0,0,0,0,0,0,0,0,0,0,0
976,1,1,0,0,0,1,0,0,0,0,0
977,1,1,0,0,0,0,0,0,1,0,1
978,1,1,0,0,0,0,1,0,0,0,0
979,0,0,0,0,0,0,2,0,0,0,0
980,1,0,1,0,0,0,1,3,0,0,0
981,2,1,0,0,0,0,0,0,1,0,0
982,1,0,1,1,0,0,0,0,1,0,0
983,0,0,0,0,0,0,0,0,0,0,1
984,2,0,0,1,0,0,0,0,0,0,0
985,1,0,0,0,0,0,0,0,1,0,0
986,1,1,0,0,0,0,0,0,1,0,0
987,1,0,0,0,0,1,0,0,1,0,0
988,1,0,0,1,0,0,0,0,1,0,1
989,1,0,0,1,0,0,0,0,1,0,0
990,1,0,0,0,0,1,1,0,1,0,0
991,1,1,0,0,0,0,0,0,1,0,0
992,1,1,0,0,0,0,0,0,1,0,0
993,1,1,0,0,0,0,0,0,0,0,0
994,1,1,0,0,0,0,0,0,1,0,0
995,1,0,0,0,0,0,0,0,1,0,1
996,1,1,0,0,0,0,0,0,1,0,0
997,1,0,0,1,0,0,0,0,1,0,0
998,1,0,0,1,1,1,1,1,1,0,0
999,1,1,0,1,0,0,0,0,1,0,0
1000,1,1,0,0,0,0,0,0,1,0,0
1001,1,1,0,1,0,0,0,0,0,0,0
1002,0,0,0,0,0,0,0,0,0,0,1
1003,0,0,0,0,0,0,0,0,0,0,1
1004,1,1,0,0,0,0,0,0,1,0,1
1005,0,0,0,0,0,0,0,0,0,0,1
1006,0,0,0,0,0,0,0,0,0,0,1
1007,0,0,0,0,0,1,0,0,1,0,1
1008,1,1,0,0,0,0,0,0,1,0,1
1009,1,0,0,1,0,0,0,0,1,0,0
1010,1,0,0,1,0,0,0,0,1,0,0
1011,1,0,0,1,0,0,0,0,1,0,0
1012,1,1,0,0,0,0,0,0,1,0,1
1013,0,0,0,0,0,0,0,0,0,0,1
1014,2,1,0,1,1,0,0,0,0,1,1
1015,1,0,0,1,0,0,0,0,1,0,0
1016,1,1,0,0,0,0,0,0,1,0,1
1017,0,0,0,0,0,0,0,0,0,0,1
1018,0,0,0,0,0,0,0,0,0,0,1
1019,0,0,0,0,0,0,0,0,0,0,1
1020,0,0,0,1,1,0,0,0,0,0,0
1021,1,1,0,1,0,0,0,0,0,0,0
1022,0,0,0,0,0,0,0,0,0,0,0
1023,0,0,0,0,0,0,0,0,0,0,0
1024,0,1,0,1,0,0,0,0,1,0,1
1025,0,0,0,0,0,0,0,0,0,0,Normal
1026,0,1,0,1,0,0,0,0,1,0,1
1027,0,0,0,0,0,0,0,0,0,0,0
1028,0,0,0,0,0,0,0,0,0,0,0
1029,1,1,0,3,0,0,0,0,0,0,1
1030,1,1,0,1,1,0,0,0,1,0,1
1031,0,0,0,0,0,0,0,0,0,0,0
1032,1,1,0,0,0,0,0,0,1,0,0
1033,1,1,0,0,0,0,0,0,1,0,0
1034,0,0,0,0,0,0,0,0,0,0,Normal
1035,0,0,0,0,0,0,0,0,0,0,1
1036,1,1,1,0,0,0,1,0,0,1,1
1037,2,1,0,1,0,0,0,2,1,0,0
1038,1,0,0,1,0,0,1,0,0,0,0
1039,0,0,0,0,0,0,1,2,0,0,0
1040,0,1,1,1,0,0,1,0,0,0,0
1041,0,0,0,1,0,0,0,0,1,0,0
1042,1,0,0,1,0,0,0,0,1,0,0
1043,0,0,0,0,0,0,0,0,0,0,Normal
1044,2,0,0,0,0,0,0,2,0,0,1
1045,1,0,0,1,0,0,0,0,1,0,0
1046,0,0,1,1,1,1,1,0,1,0,0
1047,0,0,0,1,0,0,0,0,1,0,1
1048,1,1,0,1,0,0,0,0,0,0,0
1049,1,1,0,1,0,0,0,0,0,0,0
1050,0,0,0,1,1,0,0,0,0,0,1
1051,1,1,0,1,0,0,0,1,1,0,1
1052,0,0,0,0,0,0,0,0,0,0,0
1053,0,0,0,0,0,0,0,0,0,0,0
1054,1,1,1,1,1,0,0,0,1,0,1
1055,1,0,0,1,0,0,0,0,1,0,0
1056,1,1,0,1,0,0,0,0,0,0,1
1057,1,1,0,1,0,0,0,0,1,0,0
1058,0,0,0,0,0,0,0,0,0,0,1
1059,2,0,0,1,0,0,0,0,1,0,0
1060,1,0,0,1,0,0,0,0,1,0,0
1061,0,0,0,0,0,0,0,0,0,0,Normal
1062,0,0,0,0,0,0,0,0,0,0,1
1063,1,1,1,1,0,1,0,0,0,0,0
1064,1,0,0,1,0,0,0,1,1,0,0
1065,1,0,0,1,0,0,0,0,1,0,0
1066,1,1,1,1,0,0,0,0,1,0,0
1067,1,1,1,1,1,1,0,0,1,0,1
1068,0,0,0,0,0,0,0,0,0,0,0
1069,2,2,0,0,0,0,0,1,0,0,0
1070,1,1,0,1,0,0,0,0,1,0,0
1071,0,0,0,1,0,0,0,0,0,1,0
1072,0,0,0,0,0,0,0,0,0,0,1
1073,1,0,1,1,0,0,0,0,0,0,0
1074,1,1,0,0,0,0,0,0,1,0,1
1075,1,0,0,1,0,0,0,0,1,0,1
1076,0,0,0,0,0,0,0,0,1,0,1
1077,0,0,0,1,0,1,1,0,1,0,0
1078,1,1,0,0,0,0,0,0,1,0,1
1079,1,1,0,1,0,0,0,0,1,0,0
1080,1,0,0,1,0,0,0,0,1,0,0
1081,0,0,0,0,0,0,0,0,0,0,0
1082,1,1,0,1,1,1,0,0,0,1,0
1083,1,1,0,1,0,0,0,0,0,1,0
1084,2,0,0,1,0,0,0,0,1,0,0
1085,1,1,0,0,0,0,0,0,1,0,0
1086,1,0,0,1,0,0,1,0,1,0,0
1087,0,0,0,0,0,0,0,0,0,0,Normal
1088,0,0,0,0,0,0,0,0,0,0,0
1089,1,0,0,1,0,1,0,0,0,0,0
1090,1,0,0,0,0,0,0,0,1,0,0
1091,1131567043,0,0,0,0,0,0,0,0,0,0
1092,0,0,0,0,0,0,0,0,0,0,1
1093,0,0,0,1,0,0,0,0,0,0,0
1094,1,1,1,1,0,0,0,0,1,0,0
1095,0,1,0,1,0,0,0,0,1,0,0
1096,0,1,0,1,0,0,0,0,1,0,0
1097,1131567043,0,0,0,0,0,0,0,0,0,1
1098,1,0,0,1,0,0,0,0,1,0,0
1099,1,1,0,1,0,0,0,0,1,0,1
1100,1131567043,0,0,0,0,0,0,0,0,0,0
1101,0,0,0,0,0,0,0,0,0,0,0
1102,0,0,0,0,0,0,0,0,0,0,Normal
1103,1131567043,0,0,0,0,0,0,0,0,0,0
1104,1,1,0,1,1,1,1,0,1,0,1
1105,0,0,0,1,0,0,1,0,1,0,0
1106,0,0,0,1,0,1,1,0,0,0,0
1107,0,0,0,0,0,0,0,0,0,0,0
1108,0,0,0,0,0,0,0,0,0,0,0
1109,0,0,1,1,0,0,0,0,0,0,0
1110,1,0,0,1,0,0,0,0,0,0,0
1111,1,0,0,1,0,0,0,0,1,0,0
1112,0,0,0,0,0,0,0,0,0,0,1
1113,1131567043,0,0,0,0,0,0,0,0,0,1
1114,0,0,0,0,0,0,0,0,0,0,Normal
1115,0,0,0,0,0,0,0,0,1,0,1
1116,0,1,0,0,0,0,0,0,1,0,1
1117,48,0,0,0,0,0,0,0,1,0,1
1118,0,0,2,1,0,0,0,0,1,0,1
1119,0,0,0,0,0,0,0,0,0,0,1
1120,1,0,0,0,0,0,0,0,1,0,1
1121,2,1,0,1,0,0,0,0,1,0,1
1122,1,0,0,2,0,0,0,0,1,1,0
1123,1,1,0,0,0,0,0,0,1,0,1
1124,0,0,0,0,0,0,0,0,0,0,0
1125,1,1,0,0,0,0,0,0,1,0,1
1126,0,0,0,0,0,0,0,0,1,0,1
1127,1,1,0,0,0,0,0,0,1,0,1
1128,0,0,0,0,0,0,0,0,0,0,0
1129,0,0,0,0,0,0,0,0,0,0,0
1130,1,1,1,1,0,0,0,0,0,0,0
1131,0,0,0,0,0,0,0,0,0,0,Normal
1132,0,0,0,0,0,0,0,0,0,0,1
1133,0,0,0,0,0,0,0,0,0,0,0
1134,1,0,0,0,0,0,0,0,1,0,1
1135,0,0,1,1,0,0,0,0,1,0,1
1136,1,1,0,0,0,0,0,0,1,0,1
1137,0,0,0,0,0,0,0,0,0,0,Normal
1138,1,1,0,0,0,0,0,0,1,0,1
1139,1,1,0,0,0,0,0,0,1,0,1
1140,1,0,0,0,0,0,0,0,1,0,1
1141,0,0,0,0,0,0,0,0,0,0,0
1142,0,0,0,1,0,0,0,0,0,0,1
1143,0,0,0,0,0,0,0,0,0,0,0
1144,0,0,0,0,0,0,0,0,0,0,0
1145,0,0,0,1,0,0,0,0,1,0,1
1146,0,1,0,0,0,0,0,0,1,0,0
